transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,gender,past_3_years_bike_related_purchases,age_clean,job title,industry
16212,45,2199,2017-10-03,false,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2014-03-03,Female,89,42,Account Coordinator,
16213,9,3207,2017-06-05,false,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,1991-11-07,Female,46,37,NULL,
16214,21,1061,2017-03-23,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Male,34,36,Speech Pathologist,
16215,62,2869,2017-01-05,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Female,19,24,NULL,
16216,70,1792,2017-12-03,true,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,198.29,2015-04-11,Male,1,37,NULL,
16217,6,2239,2017-10-18,true,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,2002-03-22,Female,0,65,Associate Professor,
16218,21,357,2017-11-22,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Female,21,56,Director of Sales,
16219,67,237,2017-01-30,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1993-05-26,Male,18,51,Account Coordinator,
16220,50,1952,2017-01-22,true,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97,1997-10-04,Female,35,51,Payment Adjustment Coordinator,
16221,6,1349,2017-07-06,false,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2003-02-07,Male,83,28,Electrical Engineer,
16222,100,2947,2017-04-30,unknown,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.24,1991-05-06,Male,75,47,NULL,
16223,12,3100,2017-06-24,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,Female,19,71,Recruiter,
16224,0,3252,2017-03-18,true,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48,2004-08-07,Female,59,38,GIS Technical Architect,
16225,95,984,2017-05-24,false,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,41.13,2003-09-10,Male,89,71,Programmer I,
16226,53,1667,2017-04-15,false,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2007-08-04,Male,67,70,Geological Engineer,
16227,6,1752,2017-10-03,true,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2003-02-07,Female,92,48,Systems Administrator II,
16228,91,2989,2017-06-25,true,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,1997-01-25,Male,37,24,Dental Hygienist,
16229,94,3196,2017-08-03,true,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64,2013-06-09,Female,11,47,Engineer IV,
16230,69,471,2017-07-18,false,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,1992-10-02,Female,82,69,GIS Technical Architect,
16231,21,1324,2017-02-24,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Female,88,47,Web Designer III,
16232,20,3060,2017-10-28,false,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.34,1999-06-23,Male,28,42,VP Accounting,
16233,53,2033,2017-11-14,true,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2007-08-04,Male,36,53,Dental Hygienist,
16234,22,2491,2017-09-16,true,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,Male,74,48,Clinical Specialist,
16235,44,3024,2017-11-10,false,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,Male,86,66,NULL,
16236,17,3327,2017-07-12,false,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,Male,84,52,Teacher,
16237,69,517,2017-04-19,false,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,2015-04-11,Female,73,39,Chief Design Engineer,
16238,34,2114,2017-09-20,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,Male,78,70,Safety Technician III,
16239,69,37,2017-11-09,true,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Female,46,39,Social Worker,
16240,48,2596,2017-09-28,false,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2003-02-16,Female,51,48,Assistant Professor,
16241,90,1768,2017-09-29,true,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,1995-12-19,Male,36,51,Programmer I,
16242,79,1683,2017-08-18,true,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2015-08-02,Unknown,72,47,Budget/Accounting Analyst I,
16243,89,2653,2017-01-03,true,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,1993-04-20,Male,80,30,Food Chemist,
16244,31,253,2017-12-13,true,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,1992-10-11,Female,82,28,Food Chemist,
16245,83,2788,2017-01-25,false,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Female,45,56,Social Worker,
16246,84,2786,2017-04-06,true,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48,1993-04-20,Male,94,57,Accountant III,
16247,54,1938,2017-03-14,true,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2015-10-18,Unknown,47,47,Automation Specialist IV,
16248,43,285,2017-04-02,false,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,Female,3,47,Community Outreach Specialist,
16250,0,1405,2017-08-22,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,1993-07-15,Female,52,67,VP Product Management,
16251,14,2851,2017-03-25,true,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.55,1993-07-15,Male,36,49,Programmer IV,
16252,87,2582,2017-03-02,false,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6,1997-08-25,Male,98,47,Director of Sales,
16253,68,14,2017-05-11,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,Female,85,42,Account Executive,
16254,31,1459,2017-09-22,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Male,89,27,Senior Sales Associate,
16255,60,1672,2017-03-14,unknown,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51,2015-06-17,Female,21,62,Design Engineer,
16256,49,2804,2017-05-04,false,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38,2001-11-25,Male,61,60,Nurse Practicioner,
16257,3,1423,2017-11-23,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2002-08-31,Female,51,66,Project Manager,
16258,14,2055,2017-12-30,true,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Male,46,44,Administrative Assistant III,
16259,13,197,2017-05-13,false,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,Female,32,48,NULL,
16260,98,2700,2017-10-20,false,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Female,22,30,GIS Technical Architect,
16261,72,346,2017-07-06,true,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2016-12-06,Male,68,44,Financial Analyst,
16262,53,3280,2017-08-01,true,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76,2002-08-31,Female,49,38,General Manager,
16263,58,1483,2017-01-08,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,1993-06-23,Female,55,53,Senior Quality Engineer,
16264,0,1390,2017-09-16,false,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,1991-05-06,Female,74,25,Accounting Assistant I,
16265,59,2730,2017-12-26,false,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,Male,15,64,Senior Financial Analyst,
16266,3,1475,2017-11-14,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2006-05-22,Male,41,39,Recruiting Manager,
16267,31,2630,2017-01-09,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Male,76,46,Senior Sales Associate,
16268,8,67,2017-09-05,true,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,Male,67,65,Web Developer II,
16269,0,2089,2017-08-05,true,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,Male,93,67,Safety Technician I,
16270,55,547,2017-03-01,true,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43,2003-07-21,Female,22,29,Sales Associate,
16271,100,1486,2017-06-21,false,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.24,1991-05-06,Male,14,46,Geological Engineer,
16272,12,3434,2017-05-06,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,Female,20,51,Account Coordinator,
16273,37,1591,2017-03-08,false,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,2006-02-02,Male,4,48,Operator,
16274,5,577,2017-10-04,true,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2007-08-04,Female,41,69,NULL,
16275,12,1667,2017-05-02,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2004-07-25,Male,67,70,Geological Engineer,
16276,83,933,2017-02-06,false,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,1997-08-25,Female,75,29,Help Desk Operator,
16277,0,1817,2017-11-29,true,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,Male,32,50,Graphic Designer,
16278,34,517,2017-04-08,false,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.81,2010-06-07,Female,73,39,Chief Design Engineer,
16279,29,3008,2017-04-17,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2002-10-10,Female,40,43,NULL,
16280,38,2599,2017-05-09,true,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,Female,9,71,VP Marketing,
16281,31,1444,2017-09-28,true,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Male,97,50,Payment Adjustment Coordinator,
16282,3,2934,2017-10-16,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2003-09-09,Female,26,39,Media Manager III,
16283,84,3401,2017-07-21,true,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,75.48,2005-05-10,Female,92,31,Tax Accountant,
16284,14,2012,2017-01-28,false,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Female,55,52,Health Coach I,
16285,19,322,2017-05-10,unknown,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,1993-05-26,Female,19,48,Research Associate,
16286,0,2712,2017-05-18,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1992-10-02,Female,0,38,Tax Accountant,
16287,72,55,2017-01-10,true,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2002-08-31,Male,48,68,Paralegal,
16288,37,2046,2017-06-17,false,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,2010-08-20,Female,3,65,Marketing Manager,
16290,21,1521,2017-09-16,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Male,49,29,Business Systems Development Analyst,
16291,93,3033,2017-07-25,true,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,2006-02-02,Female,60,46,Administrative Officer,
16292,83,685,2017-06-12,false,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,2013-09-16,Unknown,28,47,Senior Developer,
16293,7,2050,2017-10-31,true,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2004-09-28,Female,22,71,Business Systems Development Analyst,
16294,100,2897,2017-03-06,true,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.24,1991-05-06,Female,94,63,Assistant Professor,
16295,59,2335,2017-01-04,false,Approved,Solex,Standard,medium,large,1061.56,733.58,327.98,1993-07-20,Unknown,42,47,Account Executive,
16296,41,250,2017-10-17,false,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,1997-05-10,Male,53,37,Legal Assistant,
16297,17,2641,2017-08-01,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,2010-05-05,Female,71,48,Software Test Engineer I,
16298,79,393,2017-08-06,true,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2013-09-16,Male,35,70,Associate Professor,
16299,3,1589,2017-12-19,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2000-05-22,Male,83,36,Human Resources Manager,
16300,91,3139,2017-12-19,false,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,Male,65,52,Paralegal,
16301,41,2702,2017-05-29,true,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2012-06-04,Female,34,48,Electrical Engineer,
16302,65,912,2017-04-17,true,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2005-10-22,Male,37,56,Sales Representative,
16303,79,2050,2017-05-25,false,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,1997-08-25,Female,22,71,Business Systems Development Analyst,
16304,96,175,2017-10-27,false,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,Male,36,49,Quality Engineer,
16305,62,1056,2017-06-23,true,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1993-06-23,Male,96,58,Software Test Engineer IV,
16306,2,3299,2017-04-24,true,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,Female,27,45,Systems Administrator II,
16307,40,313,2017-09-12,true,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,1997-05-10,Male,70,37,Operator,
16308,13,779,2017-05-19,false,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,Female,1,33,Staff Accountant III,
16309,57,671,2017-02-12,true,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,Male,49,40,NULL,
16310,81,2531,2017-07-03,false,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,2007-12-11,Male,48,43,Teacher,
16311,28,54,2017-03-13,false,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.78,1991-11-10,Female,2,58,Sales Associate,
16312,80,2299,2017-10-22,true,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,2010-08-20,Male,11,38,Computer Systems Analyst I,
16313,9,1684,2017-11-28,true,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,1991-11-07,Female,96,45,Environmental Tech,
16314,41,3202,2017-05-07,false,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,2014-07-28,Male,74,30,Office Assistant IV,
16315,46,1561,2017-07-18,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2003-02-16,Male,47,50,Graphic Designer,
16316,87,2661,2017-11-19,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,1995-10-24,Female,59,48,VP Marketing,
16317,62,519,2017-11-05,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,1992-10-02,Male,83,25,NULL,
16318,35,1256,2017-06-02,true,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,8,39,Food Chemist,
16319,42,1736,2017-10-30,true,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.1,2008-03-19,Male,83,27,Associate Professor,
16320,27,1706,2017-09-17,false,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11,1994-07-12,Male,32,63,NULL,
16321,31,452,2017-06-07,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Female,22,65,Account Coordinator,
16322,46,2640,2017-10-03,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2007-12-11,Male,75,46,Computer Systems Analyst IV,
16323,81,3087,2017-09-16,true,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Male,64,39,Social Worker,
16324,17,3423,2017-09-10,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,Female,57,25,Registered Nurse,
16325,63,2004,2017-11-14,false,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,2015-04-11,Male,16,62,Nuclear Power Engineer,
16326,66,466,2017-05-14,false,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.93,2010-11-05,Male,84,34,NULL,
16327,3,3212,2017-08-03,false,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,1991-01-21,Female,62,44,Analog Circuit Design manager,
16328,80,136,2017-07-08,false,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,2010-11-05,Male,46,52,Senior Developer,
16329,51,98,2017-04-21,false,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,Female,19,69,Safety Technician IV,
16330,79,2301,2017-06-15,false,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,Male,66,58,Senior Cost Accountant,
16331,19,2604,2017-09-28,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,2010-05-05,Male,91,50,Account Executive,
16332,78,2464,2017-03-24,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2004-07-25,Male,78,42,Speech Pathologist,
16333,63,1062,2017-12-28,true,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,Female,32,49,Junior Executive,
16334,18,2934,2017-02-15,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2015-08-02,Female,26,39,Media Manager III,
16335,71,1447,2017-06-24,false,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Male,29,29,Civil Engineer,
16336,56,1428,2017-12-08,false,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,1993-10-02,Female,93,26,Sales Representative,
16337,99,1648,2017-07-23,true,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,456.45,1994-08-10,Female,22,44,VP Accounting,
16338,0,1710,2017-06-17,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Female,49,71,Health Coach IV,
16339,81,3170,2017-11-15,false,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Female,67,57,Nurse Practicioner,
16340,0,3462,2017-11-16,true,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,72.6,2005-05-10,Female,96,68,Registered Nurse,
16341,48,491,2017-03-14,true,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2009-04-12,Male,45,49,Speech Pathologist,
16342,71,3135,2017-02-13,true,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Male,83,63,Staff Scientist,
16343,19,2912,2017-05-14,false,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2011-08-29,Male,60,48,NULL,
16344,72,2495,2017-09-30,false,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2016-12-06,Female,89,71,Assistant Professor,
16345,96,940,2017-11-08,false,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01,2002-10-10,Female,3,38,Administrative Officer,
16346,95,861,2017-09-12,true,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,139.23,1997-01-25,Female,73,48,Senior Financial Analyst,
16347,69,1507,2017-10-01,unknown,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2003-09-09,Male,97,47,NULL,
16348,24,2367,2017-03-02,false,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,1993-05-26,Male,40,68,Electrical Engineer,
16349,2,2467,2017-09-11,true,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2012-12-02,Female,71,49,Engineer III,
16350,0,314,2017-08-03,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,1994-08-10,Female,27,62,Marketing Assistant,
16351,14,953,2017-12-16,false,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.55,2003-08-05,Female,16,46,NULL,
16352,97,305,2017-11-27,true,Approved,Solex,Standard,medium,large,202.62,151.96,50.66,2016-03-29,Female,1,51,Financial Analyst,
16353,21,3238,2017-06-04,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Male,23,47,Executive Secretary,
16354,7,2152,2017-12-29,true,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2003-08-05,Female,40,56,Database Administrator III,
16355,95,2621,2017-04-05,false,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,139.23,1997-01-25,Female,24,51,Assistant Media Planner,
16356,92,463,2017-10-24,true,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2000-11-03,Female,9,63,Senior Cost Accountant,
16357,67,515,2017-06-12,true,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,Female,55,35,Help Desk Operator,
16358,10,703,2017-12-29,true,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2014-03-03,Female,66,58,NULL,
16359,85,3003,2017-09-10,false,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28,2015-08-02,Female,72,62,Web Developer I,
16360,81,3175,2017-04-14,false,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Male,82,40,Operator,
